721,  0.00000
722,  0.00000
723,  0.00000
724,  0.00000
725,  0.00000
726,  0.00000
727,  0.00000
728,  0.00000
729,  0.00000
730,  0.00000
731,  0.00000
732,  0.00000
733,  0.00000
734,  0.00000
735,  0.00000
736,  0.00000
737,  0.00000
738,  0.00000
739,  0.00000
740,  0.00000
741,  0.00000
742,  0.00000
743,  0.00000
744,  0.00000
745,  0.00000
746,  0.00000
747,  0.00000
748,  0.00000
749,  0.00000
750,  0.00000
751,  0.00000
752,  0.00000
753,  0.00000
754,  0.00000
755,  0.00000
756,  0.00000
757,  0.00000
758,  0.00000
759,  0.00000
760,  0.00000
761,  0.00000
762,  0.00000
763,  0.00000
764,  0.00000
765,  0.00000
766,  0.00000
767,  0.00000
768,  0.00000
769,  0.00000
770,  0.00000
771,  0.00000
772,  0.00000
773,  0.00000
774,  0.00000
775,  0.00000
776,  0.00000
777,  0.00000
778,  0.00000
779,  0.00000
780,  0.00000
781,  0.00000
782,  0.00000
783,  0.00000
784,  0.00000
785,  0.00000
786,  0.00000
787,  0.00000
788,  0.00000
789,  0.00000
790,  0.00000
791,  0.00000
792,  0.00000
793,  0.00000
794,  0.00000
795,  0.00000
796,  0.00000
797,  0.00000
798,  0.00000
799,  0.00000
800,  0.00000
801,  0.00000
802,  0.00000
803,  0.00000
804,  0.00000
805,  0.00000
806,  0.00000
807,  0.00000
808,  0.00000
809,  0.00000
810,  0.00000
811,  0.00000
812,  0.00000
813,  0.00000
814,  0.00000
815,  0.00000
816,  0.00000
817,  0.00000
818,  0.00000
819,  0.00000
820,  0.00000
821,  0.00000
822,  0.00000
823,  0.00000
824,  0.00000
825,  0.00000
826,  0.00000
827,  0.00000
828,  0.00000
829,  0.00000
830,  0.00000
